,Age_AtReg,Disability,Gender,CitizenStatus,EducationLevel,Race_Hispanic,Race_NativeAmerican,Race_Asian,Race_AfricanAmerican,Race_PacificIslander,Race_White,Employed
20836,59,0,1,1,19,0,0,0,1,0,0,0
20837,20,0,1,1,14,0,0,0,1,0,0,0
20838,47,0,1,1,14,0,0,0,1,0,0,0
20839,47,0,1,1,14,0,0,0,1,0,0,0
20840,40,0,1,1,15,0,0,0,1,0,0,0
20841,37,0,1,1,16,0,0,0,1,0,0,0
20842,38,0,1,1,14,0,0,0,1,0,0,1
20843,39,0,1,1,14,0,0,0,1,0,0,0
20844,39,0,1,1,14,0,0,0,1,0,0,0
20845,33,0,1,1,15,0,0,0,1,0,0,0
20846,33,0,1,1,15,0,0,0,1,0,0,0
20847,47,1,1,1,12,0,0,0,1,0,0,0
20848,28,0,1,1,10,0,0,0,1,0,0,1
20849,28,0,1,1,10,0,0,0,1,0,0,1
20850,55,1,1,1,17,0,0,0,1,0,0,0
20851,46,0,2,1,15,0,0,0,1,0,0,0
20852,50,0,1,1,11,0,0,0,1,0,0,0
20853,50,0,1,1,11,0,0,0,1,0,0,0
20854,39,0,1,1,13,0,0,0,1,0,0,0
20855,39,0,1,1,13,0,0,0,1,0,0,0
20856,59,0,1,1,13,0,0,0,1,0,0,0
20857,59,0,1,1,13,0,0,0,1,0,0,0
20858,26,0,1,1,14,0,0,0,1,0,0,1
20859,51,0,1,1,18,0,0,0,1,0,0,0
20860,55,0,1,1,10,0,0,0,0,0,0,0
20861,60,0,2,1,20,0,0,0,1,0,0,1
20862,60,0,2,1,20,0,0,0,1,0,0,1
20863,60,0,2,1,20,0,0,0,1,0,0,0
20864,59,0,2,1,12,0,0,0,1,0,0,1
20865,55,0,2,1,20,0,0,0,1,0,0,1
20866,55,0,2,1,20,0,0,0,1,0,0,1
20867,55,0,2,1,20,0,0,0,1,0,0,1
20868,39,0,1,1,14,0,0,0,0,0,0,1
20869,39,0,1,1,14,0,0,0,0,0,0,1
20870,30,0,1,1,11,0,0,0,1,0,0,0
20871,43,0,1,1,9,0,0,0,1,0,0,0
20872,37,0,2,1,14,0,0,0,1,0,0,0
20873,33,0,1,1,15,0,0,0,1,0,0,0
20874,37,0,2,1,14,0,0,0,1,0,0,0
20875,32,0,1,1,20,0,0,0,0,0,0,1
20876,32,0,1,1,20,0,0,0,0,0,0,1
20877,32,0,1,1,20,0,0,0,0,0,0,1
20878,29,0,2,1,21,1,0,1,0,0,0,1
20879,41,0,1,1,17,0,0,0,1,0,0,1
20880,43,0,1,1,14,0,0,0,1,0,0,0
20881,52,0,1,1,20,0,0,0,1,0,0,1
20882,52,0,1,1,20,0,0,0,1,0,0,1
20883,48,0,2,3,10,0,0,0,0,0,0,0
20884,24,0,2,1,15,0,0,0,0,0,0,0
20885,48,0,1,1,13,0,0,0,0,0,0,0
20886,20,0,1,1,11,0,0,0,1,0,0,0
20887,54,0,1,1,20,0,0,0,0,0,0,1
20888,54,0,1,1,20,0,0,0,0,0,0,1
20889,21,0,2,1,14,0,0,0,1,0,0,0
20890,58,0,1,1,18,0,0,0,1,0,0,0
20891,52,0,1,1,14,0,0,0,1,0,0,0
20892,58,0,1,1,18,0,0,0,1,0,0,0
20893,29,1,2,1,21,0,0,0,0,0,1,0
20894,29,1,2,1,21,0,0,0,0,0,1,0
20895,47,0,1,1,14,0,0,0,0,0,0,1
20896,47,0,1,1,14,0,0,0,0,0,0,1
20897,55,0,1,1,14,0,0,0,1,0,0,0
20898,64,0,1,2,9,1,0,0,0,0,1,0
20899,64,0,1,2,9,1,0,0,0,0,1,0
20900,38,0,1,1,16,0,0,0,1,0,0,0
20901,38,0,1,1,16,0,0,0,1,0,0,0
20902,35,0,1,1,13,0,0,0,1,0,0,0
20903,41,0,1,2,21,0,0,0,1,0,0,0
20904,41,0,1,2,21,0,0,0,1,0,0,0
20905,41,0,1,1,15,0,0,0,1,0,0,0
20906,54,0,2,1,19,0,0,0,0,0,0,1
20907,54,0,2,1,19,0,0,0,0,0,0,1
20908,26,0,1,1,14,0,1,0,1,0,0,1
20909,35,0,2,1,12,0,0,0,1,0,0,0
20910,29,0,2,2,14,0,0,0,1,0,0,0
20911,33,0,2,1,16,0,0,0,0,0,0,0
20912,33,0,2,1,16,0,0,0,0,0,0,0
20913,24,0,1,1,13,0,1,0,1,0,0,0
20914,51,1,2,1,20,0,0,0,0,0,1,0
20915,51,0,2,1,20,0,0,0,0,0,1,0
20916,37,0,1,3,4,1,0,0,0,0,0,1
20917,25,0,2,1,14,0,0,0,1,0,0,0
20918,25,0,2,1,14,0,0,0,1,0,0,0
20919,34,0,2,1,20,0,0,0,1,0,0,0
20920,34,0,2,1,20,0,0,0,1,0,0,0
20921,21,0,1,1,14,0,0,0,1,0,0,0
20922,35,0,1,1,13,0,0,0,1,0,0,0
20923,37,0,1,1,11,0,0,0,1,0,0,0
20924,37,0,1,1,11,0,0,0,1,0,0,0
20925,32,1,2,1,16,0,0,0,1,0,0,1
20926,64,0,1,2,11,1,0,0,0,0,1,0
20927,27,0,1,1,11,0,0,0,1,0,0,0
20928,42,0,1,1,15,0,0,0,1,0,0,0
20929,49,0,1,1,13,0,0,0,0,0,0,1
20930,23,0,2,1,20,0,0,0,0,0,1,0
20931,31,0,2,1,20,0,0,0,0,0,1,1
20932,31,0,2,1,20,0,0,0,0,0,1,1
20933,34,0,2,1,15,0,0,0,0,0,0,0
20934,34,0,2,1,15,0,0,0,0,0,0,0
20935,57,0,1,2,4,0,0,0,0,0,0,1
20936,35,0,2,1,15,0,0,0,1,0,0,0
20937,35,0,2,1,15,0,0,0,1,0,0,0
20938,26,0,1,1,15,0,0,0,1,0,0,0
20939,32,0,1,1,14,0,0,0,1,0,0,0
20940,44,0,2,1,15,0,0,0,1,0,0,0
20941,41,0,1,1,11,0,0,0,1,0,0,0
20942,52,0,1,1,17,0,0,0,0,0,0,0
20943,41,0,2,1,13,0,0,0,1,0,0,0
20944,28,0,1,1,11,0,0,0,1,0,0,0
20945,22,0,1,1,10,0,0,0,1,0,0,0
20946,37,0,1,1,14,0,0,0,1,0,0,0
20947,41,0,2,3,14,0,0,0,0,0,0,0
20948,54,0,1,1,14,0,0,0,1,0,0,0
20949,54,0,1,1,14,0,0,0,1,0,0,0
20950,50,0,2,1,14,0,0,0,1,0,0,0
20951,50,0,2,1,14,0,0,0,1,0,0,0
20952,37,1,2,1,20,0,0,0,1,0,0,1
20953,37,1,2,1,20,0,0,0,1,0,0,1
20954,37,1,2,1,20,0,0,0,1,0,0,1
20955,49,0,2,1,16,1,0,0,1,0,0,0
20956,26,0,1,1,15,0,0,0,1,0,0,0
20957,44,0,2,1,14,0,0,0,1,0,0,0
20958,44,0,2,1,14,0,0,0,1,0,0,0
20959,49,0,1,1,16,0,0,0,1,0,0,0
20960,55,0,1,1,18,0,0,0,1,0,0,0
20961,55,0,1,1,18,0,0,0,1,0,0,0
20962,33,0,1,1,14,0,0,0,1,0,0,0
20963,51,0,2,1,19,0,0,0,1,0,0,0
20964,53,0,2,1,19,0,0,0,1,0,0,1
20965,53,0,2,1,19,0,0,0,1,0,0,1
20966,53,0,2,1,19,0,0,0,1,0,0,1
20967,53,0,2,1,19,0,0,0,1,0,0,1
20968,41,0,2,1,14,0,0,0,0,0,0,0
20969,57,0,1,1,9,0,0,0,1,0,0,0
20970,28,0,1,1,14,0,0,0,1,0,0,0
20971,31,0,1,1,15,0,0,0,1,0,0,0
20972,51,0,1,1,16,0,0,0,1,0,0,0
20973,34,0,1,1,14,0,0,0,1,0,0,0
20974,32,0,1,1,14,0,0,0,1,0,0,0
20975,48,1,1,1,14,0,0,0,1,0,0,0
20976,28,0,1,1,20,0,0,0,1,0,0,0
20977,28,0,1,1,20,0,0,0,1,0,0,0
20978,30,0,1,1,15,0,0,0,1,0,0,0
20979,37,0,1,1,13,0,0,0,0,0,0,1
20980,37,0,1,1,13,0,0,0,0,0,0,1
20981,45,0,2,1,14,0,0,0,1,0,0,0
20982,50,0,2,1,16,0,0,0,0,0,0,0
20983,33,0,1,2,16,1,0,0,0,0,1,0
20984,24,0,2,1,18,0,0,0,0,0,0,0
20985,42,0,1,1,16,0,0,0,0,0,0,0
20986,26,0,1,1,11,0,0,0,1,0,0,0
20987,21,0,1,1,10,0,0,0,1,0,0,0
20988,37,0,2,1,16,0,0,0,1,0,0,0
20989,29,0,2,2,14,0,0,0,1,0,0,0
20990,52,0,1,1,16,0,0,0,1,0,0,0
20991,44,0,1,1,0,0,0,0,1,0,0,0
20992,30,0,1,1,10,0,0,0,1,0,0,0
20993,29,0,1,1,15,0,0,0,1,0,0,0
20994,48,0,1,1,14,0,0,0,1,0,0,0
20995,48,0,1,1,14,0,0,0,1,0,0,0
20996,35,0,2,1,16,0,0,0,0,0,0,0
20997,50,0,1,1,14,0,0,0,1,0,0,0
20998,50,0,1,1,14,0,0,0,1,0,0,0
20999,50,0,1,1,14,0,0,0,1,0,0,1
21000,50,0,1,1,14,0,0,0,1,0,0,1
21001,49,0,1,1,14,0,0,0,1,0,0,0
21002,32,0,2,1,14,0,0,0,1,0,0,0
21003,32,0,2,1,14,0,0,0,1,0,0,0
21004,29,0,2,1,17,0,0,0,0,0,0,0
21005,57,0,1,1,14,0,0,0,1,0,0,0
21006,42,0,1,1,13,0,0,0,1,0,0,0
21007,30,0,1,1,13,0,0,0,1,0,0,0
21008,42,1,1,1,10,0,0,0,1,0,0,0
21009,34,0,1,1,15,0,0,0,1,0,0,0
21010,48,0,1,1,20,0,0,0,1,0,0,0
21011,19,0,1,1,13,0,0,0,1,0,0,0
21012,53,0,1,1,14,0,0,0,1,0,0,0
21013,53,0,1,1,14,0,0,0,1,0,0,0
21014,58,0,2,1,11,0,0,0,1,0,0,0
21015,58,0,2,1,11,0,0,0,1,0,0,0
21016,61,0,2,1,14,0,0,0,1,0,0,0
21017,42,0,1,1,15,0,0,0,0,0,0,0
21018,52,0,2,1,14,0,0,0,1,0,0,0
21019,52,0,2,1,18,0,0,0,1,0,0,0
21020,52,0,2,1,18,0,0,0,1,0,0,0
21021,20,0,1,1,14,0,0,0,0,0,0,0
21022,36,0,1,1,20,0,0,0,1,0,0,1
21023,36,0,1,1,20,0,0,0,1,0,0,1
21024,23,0,1,1,16,0,0,0,1,0,0,0
21025,23,0,1,1,16,0,0,0,1,0,0,0
21026,26,0,2,1,15,0,0,0,0,0,0,1
21027,30,0,2,1,18,0,0,0,0,0,0,1
21028,45,0,2,1,14,0,0,0,1,0,0,0
21029,45,0,2,1,14,0,0,0,1,0,0,0
21030,20,0,2,1,16,0,0,0,1,0,0,1
21031,22,0,1,1,17,0,0,0,1,0,0,1
21032,45,0,1,1,15,0,0,0,0,0,0,0
21033,50,0,1,1,14,0,0,0,0,0,0,1
21034,50,0,1,1,14,0,0,0,0,0,0,1
21035,50,0,1,1,14,0,0,0,0,0,0,1
21036,23,0,2,1,15,0,0,0,0,0,0,0
21037,38,1,1,1,13,0,0,0,1,0,0,0
21038,38,1,1,1,13,0,0,0,1,0,0,0
21039,42,0,1,1,14,0,0,0,1,0,0,0
21040,39,0,1,1,14,0,0,0,1,0,0,1
21041,39,0,1,1,14,0,0,0,1,0,0,1
21042,42,0,1,1,14,0,0,0,1,0,0,0
21043,42,0,1,1,14,0,0,0,1,0,0,0
21044,54,0,1,1,14,0,0,0,1,0,0,0
21045,54,0,1,1,14,0,0,0,1,0,0,0
21046,54,0,1,1,14,0,0,0,1,0,0,0
21047,25,0,2,2,14,0,0,0,1,0,0,0
21048,47,0,1,1,17,0,0,0,1,0,0,0
21049,47,0,1,1,17,0,0,0,1,0,0,0
21050,47,0,1,1,17,0,0,0,1,0,0,0
21051,37,0,1,1,14,0,0,0,1,0,0,0
21052,29,0,1,1,17,0,0,0,1,0,0,0
21053,28,0,1,1,15,0,0,0,1,0,0,0
21054,31,0,2,1,14,0,0,0,1,0,0,0
21055,41,0,1,2,14,0,0,0,1,0,0,0
21056,60,0,2,1,18,0,0,0,0,0,0,1
21057,60,0,2,1,18,0,0,0,0,0,0,1
21058,60,0,2,1,18,0,0,0,0,0,0,0
21059,60,0,2,1,18,0,0,0,0,0,0,0
21060,19,0,1,1,11,0,0,0,1,0,0,0
21061,26,0,1,1,12,0,0,0,1,0,0,0
21062,53,0,1,1,11,0,0,0,1,0,0,0
21063,41,0,1,1,17,0,0,0,1,0,0,0
21064,41,0,1,1,17,0,0,0,1,0,0,1
21065,35,0,1,1,21,0,0,0,0,0,0,0
21066,35,0,1,1,21,0,0,0,0,0,0,0
21067,22,0,2,1,14,0,0,0,1,0,0,1
21068,28,0,1,1,14,0,0,0,1,0,0,0
21069,27,0,1,1,13,0,0,0,1,0,0,0
21070,27,0,1,1,13,0,0,0,1,0,0,0
21071,29,0,2,1,0,0,0,0,1,0,0,0
21072,29,0,2,1,0,0,0,0,1,0,0,0
21073,24,0,2,1,14,0,0,0,1,0,0,0
21074,54,0,1,1,14,0,0,0,0,0,0,0
21075,35,0,2,1,20,0,0,0,0,0,0,0
21076,22,0,2,1,14,0,0,0,0,0,0,0
21077,28,0,2,1,14,0,0,0,0,0,0,1
21078,28,0,2,1,14,0,0,0,0,0,0,1
21079,51,0,2,1,15,0,0,0,1,0,0,0
21080,25,0,2,1,13,0,0,0,1,0,0,0
21081,25,0,2,1,13,0,0,0,1,0,0,0
21082,52,0,2,1,18,0,0,0,1,0,0,1
21083,46,0,1,1,21,0,0,0,1,0,0,1
21084,46,0,1,1,21,0,0,0,1,0,0,1
21085,31,0,1,1,14,0,0,0,1,0,0,0
21086,31,0,1,1,14,0,0,0,1,0,0,0
21087,38,0,1,1,13,0,0,0,1,0,0,0
21088,38,0,1,1,13,0,0,0,1,0,0,0
21089,47,0,1,1,9,0,0,0,1,0,0,0
21090,60,0,2,1,14,0,0,0,1,0,0,0
21091,49,0,1,1,14,0,0,0,1,0,0,0
21092,35,0,2,1,10,0,0,0,1,0,0,0
21093,38,0,1,1,15,0,0,0,0,0,0,0
21094,37,0,1,1,14,0,0,0,0,0,0,1
21095,40,0,1,1,14,0,0,0,1,0,0,0
21096,40,0,1,1,14,0,0,0,1,0,0,0
21097,39,0,1,1,14,0,0,0,1,0,0,0
21098,58,0,2,1,16,0,0,0,1,0,0,0
21099,28,0,1,1,19,0,0,0,1,0,0,0
21100,28,0,1,1,19,0,0,0,1,0,0,1
21101,28,0,1,1,19,0,0,0,1,0,0,1
21102,28,0,1,1,19,0,0,0,1,0,0,1
21103,50,0,1,1,10,0,0,0,1,0,0,0
21104,47,0,1,1,13,0,0,0,1,0,0,0
21105,49,0,2,1,15,0,0,0,1,0,0,0
21106,23,0,2,1,14,0,0,0,1,0,0,0
21107,24,0,2,1,14,0,0,0,0,0,1,1
21108,52,1,1,1,14,0,0,0,1,0,0,0
21109,27,0,1,1,14,0,0,0,1,0,0,0
21110,43,0,1,1,14,0,0,0,1,0,0,0
21111,25,0,1,1,9,0,0,0,1,0,0,0
21112,29,0,1,1,10,0,0,0,1,0,0,0
21113,30,0,1,1,13,0,0,0,1,0,0,0
21114,32,0,2,2,19,0,0,0,1,0,0,1
21115,30,0,1,1,14,0,0,0,1,0,0,1
21116,26,0,1,1,11,0,0,0,1,0,0,0
21117,26,0,1,1,11,0,0,0,1,0,0,1
21118,27,0,2,1,14,0,0,0,1,0,0,1
21119,27,0,2,1,14,0,0,0,1,0,0,1
21120,42,0,1,1,14,0,0,0,1,0,0,0
21121,34,0,1,1,14,0,0,0,1,0,0,0
21122,25,0,2,1,17,0,0,0,1,0,0,1
21123,25,0,2,1,17,0,0,0,1,0,0,1
21124,20,1,2,1,14,0,0,0,1,0,0,0
21125,38,0,1,1,14,0,0,0,1,0,0,1
21126,38,0,1,1,14,0,0,0,1,0,0,1
21127,32,0,1,1,14,0,0,0,0,0,0,1
21128,32,0,1,1,14,0,0,0,0,0,0,1
21129,32,0,2,1,16,0,0,0,0,0,0,0
21130,35,0,2,1,20,0,0,0,1,0,0,0
21131,37,0,2,1,20,0,0,0,1,0,0,0
21132,46,0,1,1,9,0,0,0,1,0,0,0
21133,46,0,1,1,9,0,0,0,1,0,0,0
21134,49,0,2,1,11,0,0,0,1,0,0,0
21135,44,0,1,1,15,0,0,0,1,0,0,0
21136,56,0,2,1,11,0,0,0,1,0,0,0
21137,34,0,2,1,16,0,0,0,0,0,0,0
21138,28,0,2,1,17,0,0,0,0,0,0,0
21139,28,0,2,1,17,0,0,0,0,0,0,0
21140,34,0,2,1,16,0,0,0,0,0,0,0
21141,34,0,2,1,16,0,0,0,0,0,0,0
21142,34,0,2,1,16,0,0,0,0,0,0,0
21143,34,0,2,1,16,0,0,0,0,0,0,0
21144,34,0,2,1,16,0,0,0,0,0,0,0
21145,51,0,1,1,13,0,0,0,1,0,0,0
21146,58,0,1,1,15,0,0,0,1,0,0,0
21147,30,1,1,1,14,0,0,0,1,0,0,0
21148,30,1,1,1,14,0,0,0,1,0,0,0
21149,37,0,1,1,11,0,0,0,1,0,0,0
21150,26,0,2,1,13,0,0,0,1,0,0,1
21151,26,0,2,1,13,0,0,0,1,0,0,1
21152,49,0,1,1,14,0,0,0,0,0,0,0
21153,49,0,1,1,14,0,0,0,0,0,0,0
21154,49,0,1,1,14,0,0,0,0,0,0,1
21155,27,0,1,1,14,0,0,0,0,0,0,0
21156,37,0,1,1,11,0,0,0,0,0,0,0
21157,22,0,1,1,14,0,0,0,1,0,0,0
21158,47,0,1,1,14,0,0,0,1,0,0,0
21159,40,0,1,1,15,0,0,0,1,0,0,1
21160,45,0,1,1,14,0,0,0,1,0,0,0
21161,21,0,2,1,14,0,0,0,1,0,0,1
21162,23,0,1,1,14,0,0,0,1,0,0,0
21163,23,0,1,1,14,0,0,0,1,0,0,0
21164,23,0,1,1,14,0,0,0,1,0,0,0
21165,48,0,2,1,20,0,0,0,1,0,0,1
21166,28,0,2,1,14,0,0,0,1,0,0,0
21167,26,0,1,1,15,0,0,0,1,0,0,0
21168,19,0,2,1,16,0,0,0,1,0,0,1
21169,50,0,1,1,14,0,0,0,1,0,0,0
21170,50,0,1,1,14,0,0,0,1,0,0,0
21171,50,0,1,1,14,0,0,0,1,0,0,1
21172,50,0,1,1,14,0,0,0,1,0,0,1
21173,20,0,1,2,14,0,0,0,0,0,0,0
21174,38,0,1,3,14,0,0,0,0,0,0,0
21175,39,0,1,1,12,0,0,0,1,0,0,0
21176,39,0,1,1,12,0,0,0,1,0,0,0
21177,39,0,1,1,12,0,0,0,1,0,0,0
21178,43,0,1,2,16,0,0,0,1,0,0,0
21179,54,0,1,1,14,0,0,0,1,0,0,0
21180,32,0,1,1,14,0,0,0,1,0,0,1
21181,32,0,1,1,14,0,0,0,1,0,0,1
21182,38,0,1,1,13,0,0,0,1,0,0,0
21183,47,0,1,1,15,0,0,0,1,0,0,0
21184,47,0,1,1,15,0,0,0,1,0,0,0
21185,47,0,1,1,15,0,0,0,1,0,0,1
21186,47,0,1,1,15,0,0,0,1,0,0,1
21187,26,0,1,1,14,0,0,0,1,0,0,0
21188,26,0,1,1,14,0,0,0,1,0,0,0
21189,43,0,2,1,15,0,0,0,1,0,0,0
21190,35,0,2,1,14,0,0,0,1,0,0,1
21191,35,0,2,1,14,0,0,0,1,0,0,1
21192,49,0,1,1,10,0,0,0,1,0,0,0
21193,49,0,1,1,10,0,0,0,1,0,0,0
21194,49,0,1,1,10,0,0,0,1,0,0,0
21195,50,0,1,1,11,0,0,0,1,0,0,0
21196,49,0,2,1,14,0,0,0,1,0,0,0
21197,32,0,1,1,18,0,1,0,1,0,1,0
21198,32,0,1,1,18,0,1,0,1,0,1,0
21199,49,0,1,1,14,0,0,0,1,0,0,0
21200,22,0,1,2,19,1,0,0,0,0,0,0
21201,31,0,2,1,14,0,0,0,0,0,0,0
21202,48,0,1,1,9,0,0,0,0,0,0,0
21203,48,0,1,1,9,0,0,0,0,0,0,0
21204,48,0,1,1,9,0,0,0,0,0,0,0
21205,35,0,1,1,10,0,0,0,1,0,0,0
21206,31,0,1,1,14,0,0,0,1,0,0,0
21207,31,0,1,1,14,0,0,0,1,0,0,0
21208,51,0,2,1,15,0,0,0,0,0,0,0
21209,30,0,2,3,21,1,0,0,0,0,1,0
21210,34,0,2,1,14,0,0,0,1,0,0,0
21211,58,0,1,1,14,0,0,0,1,0,0,0
21212,50,0,2,1,14,0,0,0,1,0,0,0
21213,50,0,2,1,14,0,0,0,1,0,0,0
21214,26,0,2,1,18,0,0,0,1,0,0,0
21215,36,0,2,1,21,0,0,0,1,0,0,1
21216,36,0,2,1,21,0,0,0,1,0,0,1
21217,38,0,2,1,21,0,0,0,1,0,0,1
21218,39,0,2,1,14,0,0,0,0,0,0,0
21219,24,0,2,1,15,0,0,0,0,0,0,0
21220,28,0,1,1,11,0,0,0,1,0,0,0
21221,44,0,1,1,15,0,0,0,1,0,0,0
21222,48,0,1,1,15,0,0,0,1,0,0,0
21223,38,0,1,1,11,0,0,0,1,0,0,0
21224,38,0,1,1,11,0,0,0,1,0,0,0
21225,38,0,1,1,11,0,0,0,1,0,0,0
21226,38,0,1,1,11,0,0,0,1,0,0,0
21227,59,0,1,1,14,0,0,0,1,0,0,0
21228,47,0,1,1,11,0,0,0,1,0,0,0
21229,55,0,2,1,21,0,0,0,1,0,0,0
21230,55,0,2,1,21,0,0,0,1,0,0,0
21231,55,0,2,1,21,0,0,0,1,0,0,0
21232,28,0,1,1,13,0,0,0,1,0,0,0
21233,51,0,2,1,15,0,0,0,0,0,0,0
21234,45,1,1,1,14,0,0,0,1,0,0,0
21235,45,1,1,1,14,0,0,0,1,0,0,0
21236,41,0,1,1,15,0,0,0,1,0,0,0
21237,41,0,1,1,15,0,0,0,1,0,0,0
21238,66,0,1,1,14,0,0,0,1,0,0,0
21239,50,0,1,1,13,0,0,0,1,0,0,0
21240,56,0,2,1,14,0,0,0,1,0,0,0
21241,40,0,2,1,19,0,0,0,0,0,0,0
21242,40,0,2,1,19,0,0,0,0,0,0,0
21243,40,0,2,1,19,0,0,0,0,0,0,0
21244,40,0,2,1,19,0,0,0,0,0,0,0
21245,38,0,1,1,11,0,0,0,1,0,0,0
21246,35,0,1,1,9,0,0,0,1,0,0,0
21247,52,0,2,1,20,0,0,0,1,0,0,0
21248,53,0,2,1,20,0,0,0,1,0,0,0
21249,53,0,2,1,20,0,0,0,1,0,0,0
21250,41,0,1,1,14,0,0,0,1,0,0,0
21251,56,0,1,1,14,0,0,0,1,0,0,0
21252,37,0,1,1,14,0,0,0,1,0,0,0
21253,37,0,1,1,14,0,0,0,1,0,0,0
21254,53,0,2,1,16,1,0,0,0,0,1,0
21255,42,0,2,1,14,0,0,0,1,0,0,0
21256,42,0,2,1,14,0,0,0,1,0,0,0
21257,64,0,2,2,6,1,0,0,0,0,1,0
21258,64,0,2,2,6,1,0,0,0,0,1,0
21259,53,0,1,3,21,0,0,0,1,0,0,0
21260,53,0,1,3,21,0,0,0,1,0,0,0
21261,38,0,1,1,14,0,0,0,1,0,0,0
21262,39,0,2,1,14,0,0,0,1,0,0,0
21263,62,0,2,1,10,0,0,0,1,0,0,0
21264,26,0,1,1,14,0,0,0,1,0,0,0
21265,62,0,2,1,20,0,0,0,0,0,0,0
21266,62,0,1,1,16,0,0,0,1,0,0,0
21267,18,0,2,1,14,0,0,0,1,0,0,0
21268,41,0,1,1,16,1,0,0,0,0,0,0
21269,55,0,2,1,21,0,0,0,1,0,0,0
21270,32,0,2,1,14,0,0,0,1,0,0,0
21271,52,0,1,1,14,0,0,0,1,0,0,0
21272,52,0,1,1,14,0,0,0,1,0,0,0
21273,52,0,1,1,14,0,0,0,1,0,0,0
21274,30,0,1,1,13,0,0,0,1,0,0,0
21275,52,0,1,1,13,0,0,0,1,0,0,0
21276,52,0,1,1,13,0,0,0,1,0,0,0
21277,58,0,1,1,14,0,0,0,1,0,0,0
21278,58,0,1,1,14,0,0,0,1,0,0,0
21279,54,0,1,1,13,0,0,0,1,0,0,1
21280,54,0,1,1,13,0,0,0,1,0,0,1
21281,44,0,1,1,21,0,0,0,1,0,0,0
21282,55,0,2,1,13,0,0,0,1,0,0,0
21283,55,0,1,1,14,0,0,0,1,0,0,1
21284,55,0,1,1,14,0,0,0,1,0,0,1
21285,55,0,1,1,14,0,0,0,1,0,0,1
21286,42,0,1,1,14,0,0,0,1,0,0,0
21287,46,0,1,1,18,0,0,0,1,0,0,0
21288,46,0,1,1,18,0,0,0,1,0,0,0
21289,46,0,1,1,18,0,0,0,1,0,0,0
21290,25,0,1,1,11,0,0,0,1,0,0,0
21291,42,0,2,1,20,0,0,0,0,0,1,0
21292,54,0,2,1,16,0,0,0,1,0,0,0
21293,54,0,2,1,16,0,0,0,1,0,0,0
21294,53,0,2,1,16,0,0,0,1,0,0,0
21295,53,0,2,1,16,0,0,0,1,0,0,0
21296,53,0,2,1,16,0,0,0,1,0,0,0
21297,53,0,2,1,16,0,0,0,1,0,0,0
21298,31,0,2,1,15,0,0,0,0,0,0,0
21299,31,0,2,1,15,0,0,0,0,0,0,0
21300,27,0,2,1,13,0,0,0,0,0,0,1
21301,29,0,2,1,14,0,0,0,0,0,0,1
21302,29,0,2,1,14,0,0,0,0,0,0,1
21303,31,0,2,1,15,0,0,0,0,0,0,0
21304,31,0,2,1,15,0,0,0,0,0,0,0
21305,31,0,2,1,15,0,0,0,0,0,0,1
21306,31,0,2,1,15,0,0,0,0,0,0,1
21307,36,0,1,1,13,0,0,0,1,0,0,0
21308,31,0,1,1,13,0,0,0,1,0,0,1
21309,31,0,1,1,13,0,0,0,1,0,0,1
21310,31,0,1,1,13,0,0,0,1,0,0,1
21311,48,0,1,1,14,0,0,0,1,0,0,0
21312,48,0,1,1,14,0,0,0,1,0,0,0
21313,48,0,1,1,14,0,0,0,1,0,0,1
21314,48,0,1,1,14,0,0,0,1,0,0,1
21315,31,0,1,1,14,0,0,0,1,0,0,0
21316,54,0,2,1,21,0,0,0,1,0,0,0
21317,54,0,2,1,21,0,0,0,1,0,0,0
21318,54,0,2,1,21,0,0,0,1,0,0,0
21319,54,0,2,1,21,0,0,0,1,0,0,0
21320,59,0,2,1,15,0,0,0,1,0,0,0
21321,56,0,2,1,15,0,0,0,1,0,0,1
21322,53,0,2,1,20,0,0,0,1,0,0,0
21323,53,0,1,1,14,0,0,0,1,0,0,0
21324,53,0,1,1,14,0,0,0,1,0,0,0
21325,27,0,1,1,14,0,0,0,1,0,0,0
21326,27,0,1,1,16,0,0,0,1,0,0,0
21327,19,0,1,1,14,0,0,0,1,0,0,0
21328,54,0,1,1,18,0,0,0,1,0,0,0
21329,21,0,1,1,14,0,0,0,1,0,0,0
21330,41,0,1,1,21,1,0,0,0,0,0,0
21331,33,0,1,1,14,0,0,0,1,0,0,0
21332,33,0,1,1,14,0,0,0,1,0,0,0
21333,49,0,1,1,14,0,0,0,1,0,0,0
21334,63,0,1,1,14,0,0,0,0,0,0,0
21335,45,0,2,1,14,0,0,0,1,0,0,0
21336,50,0,2,1,15,0,0,0,1,0,0,0
21337,21,0,1,1,8,0,0,0,1,0,0,0
21338,23,0,1,1,11,0,0,0,1,0,0,1
21339,42,0,1,1,11,0,0,0,1,0,0,1
21340,22,0,1,1,14,0,0,0,1,0,0,0
21341,28,0,1,1,10,0,0,0,1,0,0,0
21342,47,0,1,1,0,0,0,0,1,0,0,0
21343,32,0,2,1,14,0,0,0,1,0,0,0
21344,33,0,2,1,14,0,0,0,1,0,0,0
21345,21,0,2,1,14,0,0,0,1,0,0,0
21346,21,0,2,1,14,0,0,0,1,0,0,0
21347,60,0,1,1,10,0,0,0,1,0,0,0
21348,69,0,1,1,14,0,0,0,1,0,0,0
21349,19,0,1,1,14,0,0,0,1,0,0,0
21350,32,0,1,1,14,0,0,0,0,0,0,1
